0.413920451|0.38277635|0.807605634|0.357292929|0.849887584|0.366666667|0.291887125|0.292838428|0.2473821
0.105193944|0.426992288|0.895492958|0.247717172|0.159805146|0.328571429|0.241093474|0.227161572|0.107606698
0.122414041|0.569922879|0.866197183|0.564808081|0.240094929|0.176190476|0.132451499|0.113275109|0.102959996
0.159795784|0.372493573|0.694929577|0.175959596|0.302198351|0.341269841|0.287654321|0.313799127|0.164896686
0.223756145|0.36940874|0.888732394|0.457494949|0.395778166|0.544444444|0.258024691|0.307860262|0.261745697
0.11144866|0.268637532|0.812112676|0.43810101|0.203222583|0.265079365|0.256613757|0.191528384|0.115924586
0.248302198|0.531876607|0.823380282|0.621373737|0.356257807|0.252380952|0.15643739|0.147510917|0.130700793
0.112008706|0.325192802|0.9|0.292323232|0.223807145|0.201587302|0.188888889|0.122358079|0.107979822
0.112462326|0.311825193|0.9|0.185333333|0.204621534|0.646031746|0.489417989|0.549606987|0.145451615
0.215200181|0.348843188|0.548450704|0.33369697|0.425555833|0.620634921|0.51340388|0.537379913|0.263560538
0.478725242|0.225449871|0.812112676|0.255474747|0.560054959|0.468253968|0.246737213|0.26|0.809528722
0.135406753|0.320051414|0.787323944|0.433575758|0.249088184|0.201587302|0.221340388|0.137030568|0.112199408
0.131781286|0.78277635|0.830140845|0.266141414|0.279965026|0.277777778|0.2664903|0.234148472|0.106469602
0.106870592|0.222365039|0.895492958|0.173373737|0.14941294|0.607936508|0.282010582|0.299475983|0.123991039
0.10817911|0.614138817|0.886478873|0.173050505|0.150961779|0.303174603|0.286243386|0.227860262|0.110344272
0.275709544|0.341645244|0.751267606|0.240282828|0.555058706|0.519047619|0.368077601|0.382620087|0.279586261
0.107495191|0.240874036|0.9|0.140080808|0.165001249|0.56984127|0.235449735|0.18349345|0.108540713
0.101025878|0.381748072|0.9|0.1|0.117736697|0.379365079|0.297530864|0.337554585|0.104708352
0.122660043|0.490745501|0.787323944|0.211191919|0.191231576|0.506349206|0.297530864|0.254061135|0.141820321
0.125386994|0.366323907|0.886478873|0.241252525|0.247339495|0.595238095|0.245326279|0.319388646|0.166744568
0.147968526|0.426992288|0.875211268|0.350828283|0.284361729|0.633333333|0.186067019|0.304716157|0.170472568
0.114871743|0.360154242|0.742253521|0.33789899|0.21621284|0.595238095|0.452733686|0.546812227|0.157740475
0.133932489|0.367352185|0.868450704|0.220242424|0.273270047|0.404761905|0.286243386|0.211441048|0.134751144
0.107380042|0.333419023|0.897746479|0.194060606|0.169947539|0.722222222|0.421693122|0.543668122|0.133655148
0.119214279|0.373521851|0.9|0.167232323|0.241044217|0.468253968|0.327160494|0.323580786|0.123998292
0.113659183|0.411568123|0.561971831|0.293616162|0.20237322|0.442857143|0.664373898|0.693886463|0.136585327
0.180782668|0.389974293|0.888732394|0.186949495|0.291556333|0.658730159|0.568430335|0.546113537|0.351950213
0.104305897|0.38277635|0.890985915|0.505979798|0.139220585|0.23968254|0.21005291|0.120262009|0.102544162
0.188614585|0.479434447|0.890985915|0.209252525|0.432400699|0.531746032|0.248148148|0.242882096|0.178731626
0.107790044|0.378663239|0.895492958|0.265494949|0.158905821|0.557142857|0.411816578|0.429082969|0.150535509
0.163049632|0.349871465|0.424507042|0.340808081|0.296152885|0.620634921|0.616402116|0.626113537|0.178827123
0.295380931|0.36940874|0.870704225|0.242545455|0.40157382|0.544444444|0.226984127|0.232401747|0.382200535
0.147453842|0.240874036|0.877464789|0.463636364|0.312090932|0.353968254|0.21287478|0.148209607|0.143354313
0.103485892|0.288174807|0.895492958|0.298141414|0.127629278|0.392063492|0.417460317|0.473799127|0.110357165
0.192583756|0.535989717|0.884225352|0.244484848|0.364401699|0.353968254|0.218518519|0.193624454|0.145976243
0.10744634|0.5|0.9|0.166262626|0.177541844|0.43015873|0.51622575|0.486375546|0.13012056
0.112305303|0.402313625|0.886478873|0.241252525|0.231151636|0.404761905|0.324338624|0.333362445|0.131538908
0.119078193|0.219280206|0.85943662|0.237373737|0.201274044|0.722222222|0.571252205|0.547860262|0.151299078
0.112289601|0.876349614|0.742253521|0.21959596|0.217611791|0.252380952|0.228395062|0.191179039|0.100684998
0.138166853|0.397172237|0.890985915|0.20569697|0.213065201|0.455555556|0.331393298|0.334061135|0.165380617
0.111947642|0.327249357|0.818873239|0.281656566|0.196877342|0.722222222|0.681305115|0.711004367|0.181858444
0.117520184|0.490745501|0.9|0.208282828|0.249387959|0.417460317|0.377954145|0.404279476|0.12603072
0.111419001|0.320051414|0.845915493|0.204080808|0.198875843|0.658730159|0.245326279|0.322183406|0.124642189
0.106235525|0.506169666|0.9|0.169171717|0.16739945|0.43015873|0.332804233|0.350829694|0.104653149
0.182748935|0.601799486|0.890985915|0.69830303|0.366849863|0.252380952|0.21287478|0.163930131|0.111832329
0.127620198|0.503084833|0.744507042|0.45620202|0.253734699|0.252380952|0.155026455|0.149606987|0.103871446
0.104865942|0.541131105|0.893239437|0.759393939|0.145365976|0.150793651|0.146560847|0.120262009|0.101432451
0.154040049|0.625449871|0.746760563|0.707030303|0.318735948|0.214285714|0.142328042|0.121659389|0.106336632
0.113086925|0.305655527|0.877464789|0.286505051|0.197576817|0.150793651|0.164902998|0.114323144|0.109510186
0.419562781|0.419794344|0.854929577|0.248686869|0.727229578|0.557142857|0.287654321|0.282358079|0.548278641
0.163517209|0.31285347|0.884225352|0.284888889|0.310592056|0.595238095|0.283421517|0.341746725|0.214211286
0.137432339|0.483547558|0.821126761|0.325939394|0.236847364|0.303174603|0.274955908|0.207248908|0.140119109
0.137345104|0.683033419|0.845915493|0.245131313|0.262278291|0.265079365|0.246737213|0.210742358|0.112157098
0.115897622|0.391002571|0.877464789|0.316888889|0.195828129|0.23968254|0.201587302|0.149956332|0.110822158
0.172921092|0.286118252|0.834647887|0.409333333|0.379540345|0.201587302|0.191710758|0.127248908|0.130041583
0.104522238|0.447557841|0.841408451|0.665010101|0.137821634|0.214285714|0.133862434|0.117467249|0.100702727
0.114348336|0.890745501|0.893239437|0.41030303|0.173944542|0.201587302|0.18042328|0.138427948|0.100710786
0.10389066|0.21311054|0.888732394|0.178545455|0.151011741|0.201587302|0.171957672|0.136681223|0.108758704
0.10877056|0.324164524|0.87971831|0.262262626|0.164901324|0.56984127|0.348324515|0.450393013|0.144443057
0.148188357|0.335475578|0.884225352|0.381535354|0.256932301|0.480952381|0.265079365|0.280611354|0.164462317
0.173643394|0.259383033|0.550704225|0.271636364|0.351161629|0.56984127|0.258024691|0.330218341|0.21557161
0.109368989|0.665552699|0.87971831|0.235757576|0.163602298|0.23968254|0.219929453|0.197816594|0.10635557
0.137973193|0.265552699|0.703943662|0.186626263|0.28596053|0.493650794|0.341269841|0.330567686|0.175353781
0.102643206|0.706683805|0.9|0.141050505|0.124181864|0.277777778|0.283421517|0.217379913|0.100847383
0.130532087|0.538046272|0.83915493|0.50210101|0.22035973|0.303174603|0.267901235|0.198515284|0.121508929
0.176673922|0.27377892|0.142816901|0.215717172|0.324981264|0.874603175|0.643209877|0.699126638|0.204666043
0.105216625|0.226478149|0.9|0.265494949|0.166899825|0.582539683|0.352557319|0.380524017|0.122459061
0.123790602|0.216195373|0.881971831|0.482707071|0.245990507|0.125396825|0.15361552|0.109432314|0.111743682
0.113742929|0.631619537|0.791830986|0.294909091|0.177791656|0.176190476|0.235449735|0.146812227|0.102503062
0.115068893|0.223393316|0.769295775|0.241575758|0.201723707|0.582539683|0.43015873|0.419650655|0.166812665
0.114667615|0.567866324|0.9|0.178222222|0.248838371|0.404761905|0.256613757|0.288646288|0.10996712
0.106136077|0.356041131|0.76028169|0.233171717|0.168398701|0.417460317|0.434391534|0.476593886|0.113417494
0.320785373|0.283033419|0.805352113|0.345979798|0.701748688|0.328571429|0.255202822|0.242532751|0.415751725
0.113708035|0.389974293|0.857183099|0.189212121|0.220609543|0.43015873|0.447089947|0.432227074|0.147887789
0.12462282|0.357069409|0.897746479|0.195676768|0.225256058|0.658730159|0.410405644|0.473449782|0.206976501
0.112671688|0.450642674|0.9|0.307515152|0.160354734|0.303174603|0.334215168|0.214585153|0.124563617
0.141104913|0.409511568|0.866197183|0.293616162|0.307394454|0.633333333|0.380776014|0.401834061|0.186071981
0.223190865|0.612082262|0.807605634|0.620080808|0.341668748|0.188888889|0.142328042|0.117117904|0.113298225
0.116382646|0.78688946|0.87971831|0.824040404|0.18518611|0.112698413|0.145149912|0.124454148|0.102023161
0.127876668|0.698457584|0.841408451|0.367636364|0.220059955|0.214285714|0.162081129|0.138777293|0.104898943
0.102512355|0.275835476|0.895492958|0.284242424|0.124581564|0.43015873|0.43015873|0.493362445|0.109807959
0.142825178|0.388946015|0.881971831|0.409656566|0.384636523|0.150793651|0.145149912|0.10489083|0.109219667
0.156311637|0.339588689|0.884225352|0.196969697|0.256932301|0.56984127|0.29047619|0.306462882|0.253012378
0.101947075|0.142159383|0.9|0.132969697|0.125281039|0.56984127|0.368077601|0.416157205|0.112265489
0.117295119|0.644987147|0.897746479|0.194383838|0.239845116|0.252380952|0.232627866|0.196768559|0.108502031
0.103601042|0.271722365|0.9|0.228323232|0.157556832|0.404761905|0.691181658|0.636943231|0.130030301
0.117179969|0.688174807|0.872957746|0.253535354|0.181638771|0.214285714|0.205820106|0.179650655|0.101677842
0.142704794|0.341645244|0.893239437|0.227676768|0.285860605|0.646031746|0.449911817|0.473449782|0.241157082
0.125510867|0.461953728|0.787323944|0.147515152|0.272420684|0.468253968|0.418871252|0.385414847|0.136669541
0.136703058|0.256298201|0.868450704|0.320444444|0.285860605|0.56984127|0.2664903|0.331965066|0.160312842
0.106429185|0.359125964|0.848169014|0.190181818|0.172295778|0.277777778|0.23686067|0.217729258|0.110241522
0.118434402|0.780719794|0.827887324|0.186626263|0.267724207|0.23968254|0.242504409|0.191877729|0.102794791
0.122204678|0.506169666|0.543943662|0.238020202|0.235948039|0.265079365|0.289065256|0.249868996|0.114916027
0.111535895|0.440359897|0.848169014|0.187272727|0.19268049|0.366666667|0.313051146|0.174061135|0.113777319
0.10304623|0.38277635|0.823380282|0.232848485|0.132675493|0.252380952|0.2664903|0.203755459|0.1106497
0.108001151|0.275835476|0.9|0.250626263|0.160704472|0.417460317|0.678483245|0.599213974|0.155542035
0.153113619|0.633676093|0.886478873|0.667272727|0.264176867|0.125396825|0.143738977|0.100349345|0.106318903
0.112134324|0.315938303|0.897746479|0.234141414|0.149462903|0.455555556|0.307407407|0.321484716|0.151187867
0.119606834|0.80848329|0.843661972|0.283919192|0.214614039|0.265079365|0.23686067|0.228209607|0.103627265
0.358566649|0.515424165|0.886478873|0.292323232|0.674169373|0.265079365|0.218518519|0.190829694|0.232143318
0.121253822|0.298457584|0.715211268|0.210868687|0.229003248|0.785714286|0.413227513|0.65510917|0.189617852
0.109820864|0.828020566|0.845915493|0.217656566|0.173494879|0.252380952|0.308818342|0.219126638|0.101394978
0.135014197|0.293316195|0.692676056|0.213131313|0.303547339|0.620634921|0.308818342|0.382270742|0.16506995
0.23686575|0.346786632|0.181126761|0.270020202|0.413664751|0.722222222|0.454144621|0.611790393|0.199765485
0.141425936|0.477377892|0.897746479|0.201818182|0.245440919|0.366666667|0.248148148|0.203056769|0.148727113
0.261104738|0.398200514|0.875211268|0.341131313|0.475868099|0.607936508|0.325749559|0.376681223|0.355434031
0.133588785|0.256298201|0.897746479|0.212808081|0.230502123|0.722222222|0.555731922|0.516768559|0.330987686
0.105712117|0.261439589|0.9|0.161090909|0.150911816|0.734920635|0.361022928|0.440262009|0.130319612
0.236105065|0.344730077|0.83915493|0.248363636|0.58873345|0.531746032|0.296119929|0.277117904|0.357685272
