0.12118157|0.573007712|0.229003248|0.29047619|0.29858156|0.273973799|0.119086183
0.101843062|0.512339332|0.125980515|0.303174603|0.325531915|0.26489083|0.100752577
0.103411394|0.452699229|0.14961279|0.506349206|0.460283688|0.423842795|0.106680937
0.135740488|0.467095116|0.252285786|0.43015873|0.458865248|0.448296943|0.200812565
0.122613446|0.467095116|0.230801899|0.442857143|0.270212766|0.241135371|0.123971115
0.116552991|0.449614396|0.199875094|0.366666667|0.223404255|0.171266376|0.11597226
0.260379165|0.441388175|0.526030477|0.353968254|0.224822695|0.232052402|0.207876606
0.136755719|0.476349614|0.293205096|0.277777778|0.25177305|0.241834061|0.139371217
0.113845709|0.295372751|0.217911566|0.455555556|0.274468085|0.317641921|0.114877025
0.13502728|0.290231362|0.311841119|0.252380952|0.210638298|0.158689956|0.139204886
0.333206505|0.336503856|0.510891831|0.493650794|0.372340426|0.389257642|0.580741125
0.1159726|0.362210797|0.206370222|0.493650794|0.589361702|0.617030568|0.192239734
0.126758062|0.451670951|0.256282788|0.265079365|0.146808511|0.159737991|0.113593645
0.155584792|0.401285347|0.304896328|0.366666667|0.230496454|0.154148472|0.152168657
0.125244313|0.405398458|0.288808394|0.214285714|0.141134752|0.107336245|0.11220665
0.270451418|0.363239075|0.514489133|0.595238095|0.284397163|0.325676856|0.324802767
0.123996197|0.46503856|0.27411941|0.442857143|0.277304965|0.221572052|0.133130192
0.13391744|0.570951157|0.262178366|0.328571429|0.14964539|0.163231441|0.109313592
0.121054212|0.332390746|0.228903323|0.277777778|0.297163121|0.219126638|0.124565996
0.102587201|0.884575835|0.125580814|0.226984127|0.219148936|0.169519651|0.099760048
0.245556432|0.34781491|0.423607295|0.201587302|0.166666667|0.131441048|0.156584138
0.125042358|0.346786632|0.257481889|0.544444444|0.20212766|0.224716157|0.164198069
0.113993082|0.186375321|0.178840869|0.620634921|0.294326241|0.308908297|0.147939503
0.105587408|0.253213368|0.141918561|0.722222222|0.734042553|0.756768559|0.111275018
0.119605961|0.424935733|0.230052461|0.684126984|0.359574468|0.339650655|0.16310238
0.12685631|0.313881748|0.206969773|0.671428571|0.629078014|0.656157205|0.153343877
0.158464918|0.176092545|0.267974019|0.633333333|0.325531915|0.370043668|0.315320572
0.308766372|0.352956298|0.533824632|0.70952381|0.439007092|0.58628821|0.422141026
0.113190722|0.270694087|0.175743193|0.56984127|0.231914894|0.217729258|0.122404156
0.109841188|0.741645244|0.156607544|0.188888889|0.240425532|0.148908297|0.102434059
0.182504782|0.246015424|0.34031976|0.56984127|0.280141844|0.26628821|0.283055207
0.1241745|0.353984576|0.203872096|0.277777778|0.234751773|0.188733624|0.124966825
0.104364764|0.304627249|0.142767924|0.176190476|0.095744681|0.113973799|0.102958499
0.110616257|0.394087404|0.160104921|0.734920635|0.314184397|0.374585153|0.123382596
0.102623589|0.811568123|0.133674744|0.277777778|0.239007092|0.191179039|0.100048172
0.126681646|0.420822622|0.251836123|0.315873016|0.170921986|0.190829694|0.11740061
0.111147525|0.614138817|0.159705221|0.303174603|0.210638298|0.206550218|0.102903965
0.117837495|0.295372751|0.188033975|0.23968254|0.261702128|0.203406114|0.119265239
0.131253824|0.206940874|0.20592056|0.56984127|0.339716312|0.351877729|0.20662004
0.288441744|0.686118252|0.54071946|0.214285714|0.204964539|0.169868996|0.13452764
0.111213023|0.406426735|0.204021984|0.595238095|0.383687943|0.358864629|0.132869335
0.105883972|0.368380463|0.15375968|0.633333333|0.393617021|0.403930131|0.131057425
0.147688553|0.477377892|0.291456408|0.277777778|0.268794326|0.242183406|0.151445166
0.159116267|0.826992288|0.330477142|0.252380952|0.178014184|0.164978166|0.109725328
0.329116472|0.381748072|0.528978266|0.70952381|0.254609929|0.351179039|0.250377197
0.108824138|0.573007712|0.160854359|0.163492063|0.19787234|0.128995633|0.104975823
0.110403386|0.179177378|0.155608294|0.56984127|0.281560284|0.323930131|0.158376507
0.101897645|0.802313625|0.120534599|0.303174603|0.317021277|0.26489083|0.100413554
0.191170631|0.353984576|0.361353985|0.671428571|0.324113475|0.361310044|0.318746251
0.123437639|0.314910026|0.22370722|0.252380952|0.25177305|0.189432314|0.135068897
0.162509467|0.229562982|0.332875343|0.417460317|0.20212766|0.233799127|0.221924252
0.166583125|0.247043702|0.351961029|0.582539683|0.267375887|0.334061135|0.281860446
0.172110493|0.469151671|0.356857357|0.341269841|0.246099291|0.26209607|0.178936031
0.180707205|0.274807198|0.398326255|0.607936508|0.353900709|0.383318777|0.342500591
0.267118259|0.393059126|0.458980764|0.442857143|0.307092199|0.329519651|0.338924942
0.168324301|0.419794344|0.301948539|0.658730159|0.304255319|0.34349345|0.211868085
0.17378435|0.364267352|0.29980015|0.658730159|0.511347518|0.522707424|0.262367072
0.435237194|0.359125964|0.480364726|0.607936508|0.234751773|0.355021834|0.622110578
0.683935975|0.34781491|0.675018736|0.696825397|0.353900709|0.467161572|0.862462962
0.152812012|0.309768638|0.232650512|0.696825397|0.334042553|0.371091703|0.263437313
0.111451366|0.303598972|0.185086185|0.607936508|0.526950355|0.5069869|0.154818127
0.228517659|0.387917738|0.488558581|0.188888889|0.179432624|0.125851528|0.133264256
0.146720627|0.30874036|0.299750187|0.442857143|0.308510638|0.33510917|0.190955445
0.113207097|0.545244216|0.165500874|0.265079365|0.268794326|0.223318777|0.110023904
0.139592179|0.36529563|0.287559331|0.646031746|0.329787234|0.42349345|0.206597771
0.12457295|0.380719794|0.240294779|0.201587302|0.187943262|0.123406114|0.110354293
0.175316293|0.362210797|0.343567325|0.684126984|0.297163121|0.330218341|0.325116795
0.236140986|0.204884319|0.389283038|0.582539683|0.281560284|0.305764192|0.526544691
0.121634603|0.48251928|0.242643018|0.493650794|0.261702128|0.245676856|0.118228173
0.115099283|0.445501285|0.214164377|0.29047619|0.179432624|0.154847162|0.108384687
0.151278249|0.294344473|0.281913565|0.607936508|0.295744681|0.307161572|0.160965989
0.109613762|0.246015424|0.186535099|0.480952381|0.246099291|0.251266376|0.132972496
0.203657241|0.4218509|0.485111167|0.138095238|0.131205674|0.10768559|0.124582356
0.155230008|0.538046272|0.261578816|0.252380952|0.206382979|0.185938865|0.13271982
0.104977906|0.353984576|0.159905071|0.582539683|0.308510638|0.318340611|0.114113541
0.130804429|0.27377892|0.255483387|0.493650794|0.229078014|0.252663755|0.143733072
0.108529394|0.830077121|0.177491881|0.125396825|0.162411348|0.144716157|0.100657141
0.104299266|0.411568123|0.151611292|0.392063492|0.365248227|0.409868996|0.108324699
0.113339914|0.182262211|0.172595553|0.176190476|0.189361702|0.105938865|0.106107869
0.109439099|0.880462725|0.150662003|0.252380952|0.203546099|0.174061135|0.100608969
0.132798503|0.450642674|0.228903323|0.379365079|0.359574468|0.407074236|0.174024286
